ID,Артикул,Имя,Наличие,Базовая цена
61962,1106841,"Чайник заварочный для чая, стеклянный, в подставке лайм, 0,6 л",0,
61965,3700437,"Чайник заварной ECLIPSE, с крышкой, 1,3 л",0,
61968,2800140,"Френч-пресс, 1 л",0,
61971,2800126,"Френч-пресс, 0,6 л",0,
61974,2800119,"Френч-пресс, 0,35 л",0,
61979,1106804,"Френч-пресс для кофе/чая, 350 мл",0,
61984,3501701,"Френч-пресс Neo, 1 л",0,
61989,2801734,"Фляга дорожная, 0,75 л",0,
61994,2801727,"Фляга дорожная, 0,75 л",0,
61999,1100250,"Термос походный, 1 л",1,548400
62004,1100060,"Термос походный, 1 л",0,
62008,2800690,"Термос дорожный 0,75 л",0,
62012,1107165,"Термос Orion, 1 л",0,
62015,1107158,"Термос Orion, 0,75 л",0,
62019,1107141,"Термос Orion, 0,5 л",0,
62023,8500813,"Термос LEO, 0,5 л",0,242500
62028,1107110,"Термос Designo 0,5 л",0,
62033,1107039,"Ситечко для заваривания чая, 18 см",0,
62036,1106946,"Походный термос в сумочке, 0,45 л",0,
62041,8500222,"Подарочный набор Outdoor: термос, охотничий нож, топорик, 3 пр.",0,
62046,1303007,"Подарочный набор Outdoor (термос, нож, топорик), 3 пр.",0,
62051,1107216,"Набор для чая, чугунный, 9 пр.",0,
62056,1107218,"Набор для чая, чугунный, 5 пр.",0,
62060,1690063,"Кофейник Hotel, фарфоровый, с крышкой, 1,3 л",0,
62064,1690179,"Кофейник Hotel, фарфоровый, с крышкой, 1,1 л",0,
62067,2800584,"Кофеварка-турка, 0,6 л",0,
62072,1106916,"Гейзерная кофеварка для эспрессо, 0,24 л",0,
62078,2415703,"Маленький керамический гриль-печь, серый",0,6303500
62080,2415500,Чехол для среднего керамического гриля,0,
62083,2415498,Чехол для маленького керамического гриля,0,
62088,8500893,"Средний керамический гриль-печь, черный",0,
62093,8500892,"Средний керамический гриль-печь, красный",0,
62095,4490304,Решетка-гриль для овощей,0,
62097,2415707,"Настольный гриль, серый",0,
62102,1108180,"Набор для барбекю Cubo в алюминиевом кейсе, 6 пр.",1,1242500
62104,8500896,Многоуровневая решетка для среднего гриля,0,
62106,2415494,"Камень для пиццы или випечки, 36 х 36 см",0,636300
62109,2415499,Чехол для большого керамического гриля,1,1034600
62114,8500276,"Средний керамический гриль-печь, оранжевый",0,
62119,8500275,"Средний керамический гриль-печь, зеленый",0,
62121,4490302,"Решетка-гриль для барбекю, маленькая",0,
62123,8500897,Решетка чугунная для среднего гриля,0,
62125,8500895,Решетка чугунная для большого гриля,0,
62127,2415522,"Решетка для гриля, прямоугольная, 45 х 29,5 см",0,
62130,1107981,"Набор шампуров, 10 пр.",0,
62135,2415520,"Набор принадлежностей для приготовления на гриле, 6 пр.",0,
62140,3700371,"Набор для барбекю в фартуке, 9 пр.",0,
62145,3700388,"Набор для барбекю в кейсе, 33 пр.",0,
62150,1108315,"Набор для барбекю Geminis в кейсе, 33 пр.",0,
62155,3700401,"Набор для барбекю ECLIPSE, 9 пр.",0,
62160,1108322,"Набор для барбекю Cubo, 33 пр.",0,
